CustomerID,Age,Gender,Tenure_Months,Contract_Type,Monthly_Charge,Total_Charges,Num_Support_Tickets,Avg_Monthly_Usage_Hrs,Num_Referrals,Has_Premium_Support,Has_Online_Backup,Payment_Method,Churned
CUST-01930,64,Female,63,One-Year,22.62,1403.45,1,206.0,0,0,1,Cash,0
CUST-01931,32,Male,36,One-Year,88.83,3152.93,0,135.6,0,0,0,Digital Wallet,0
CUST-01932,49,Male,8,Month-to-Month,80.41,600.12,0,126.1,2,0,1,Credit Card,1
CUST-01933,68,Female,69,Month-to-Month,113.58,7865.26,0,22.2,1,1,0,Digital Wallet,0
CUST-01934,28,Female,36,Two-Year,43.4,1569.6,1,2.4,1,1,1,Digital Wallet,0
CUST-01935,40,Male,28,Month-to-Month,28.44,718.17,0,158.9,0,1,0,Credit Card,0
CUST-01936,43,Male,47,One-Year,45.92,2194.5,3,125.5,0,0,0,Digital Wallet,0
CUST-01937,51,Female,30,Two-Year,21.89,639.2,1,238.9,0,0,0,Credit Card,0
CUST-01938,63,Male,23,Month-to-Month,23.59,581.13,3,163.0,0,0,1,Credit Card,0
CUST-01939,51,Male,16,Two-Year,111.49,1733.1,2,281.0,2,0,0,Bank Transfer,0
CUST-01940,46,Male,14,Month-to-Month,55.2,726.52,2,59.2,2,1,1,Bank Transfer,0
CUST-01941,21,Female,71,One-Year,61.08,4349.27,2,297.1,1,0,0,Credit Card,0
CUST-01942,34,Male,52,Month-to-Month,21.84,1080.86,1,89.7,1,0,1,Bank Transfer,0
CUST-01943,52,Male,37,Two-Year,47.05,1727.11,1,192.9,0,1,1,Cash,0
CUST-01944,30,Female,29,Month-to-Month,100.47,2853.13,2,150.8,2,0,0,Digital Wallet,0
CUST-01945,58,Male,67,Month-to-Month,81.55,5444.28,2,108.2,2,1,0,Digital Wallet,0
CUST-01946,56,Male,15,Two-Year,95.38,1429.11,2,42.2,1,0,0,Digital Wallet,0
CUST-01947,32,Female,47,One-Year,64.72,3042.6,4,40.9,0,1,0,Digital Wallet,0
CUST-01948,46,Female,46,One-Year,50.97,2326.38,3,213.6,4,0,0,Credit Card,0
CUST-01949,46,Female,52,Month-to-Month,68.28,3567.23,2,113.6,0,0,1,Cash,0
CUST-01950,28,Female,19,One-Year,52.31,1001.28,1,288.4,2,0,1,Digital Wallet,0
CUST-01951,69,Male,21,Month-to-Month,103.9,2177.43,1,98.0,0,1,0,Credit Card,0
CUST-01952,49,Male,64,Month-to-Month,49.77,3153.99,1,295.1,1,1,0,Bank Transfer,0
CUST-01953,19,Female,37,One-Year,85.98,3234.67,2,62.0,0,0,0,Digital Wallet,0
CUST-01954,64,Female,27,Month-to-Month,33.7,929.21,0,31.3,3,1,0,Credit Card,0
CUST-01955,31,Male,55,Two-Year,88.69,4826.14,3,94.1,0,1,0,Credit Card,0
CUST-01956,37,Female,29,Two-Year,111.33,3261.01,2,265.7,1,0,1,Credit Card,0
CUST-01957,39,Male,20,One-Year,80.86,1660.97,1,156.8,2,1,1,Cash,0
CUST-01958,28,Female,25,Two-Year,75.99,1895.67,0,41.1,1,0,0,Credit Card,0
CUST-01959,44,Male,70,One-Year,116.11,8126.95,0,61.1,1,0,0,Credit Card,0
CUST-01960,20,Female,63,Month-to-Month,82.74,5109.68,1,93.7,0,0,0,Credit Card,0
CUST-01961,34,Female,36,One-Year,45.96,1612.39,0,177.3,0,0,1,Digital Wallet,0
CUST-01962,61,Male,2,Month-to-Month,49.24,140.66,1,100.0,2,0,0,Cash,0
CUST-01963,45,Female,22,Month-to-Month,90.53,1952.53,1,224.2,0,0,1,Bank Transfer,1
CUST-01964,46,Male,16,Two-Year,93.54,1488.65,2,185.1,1,0,1,Credit Card,0
CUST-01965,38,Male,18,One-Year,50.35,863.37,1,262.2,1,1,0,Bank Transfer,0
CUST-01966,64,Male,69,Two-Year,54.53,3774.11,1,150.5,2,0,1,Digital Wallet,0
CUST-01967,33,Male,54,Month-to-Month,119.11,6451.63,0,99.7,1,1,0,Digital Wallet,1
CUST-01968,54,Male,30,One-Year,30.2,927.02,3,298.9,0,0,1,Digital Wallet,1
CUST-01969,37,Female,45,Month-to-Month,60.46,2663.73,1,107.0,0,0,0,Credit Card,0
CUST-01970,23,Female,19,One-Year,26.24,503.9,2,128.9,2,1,1,Credit Card,1
CUST-01971,36,Male,34,One-Year,102.11,3550.57,3,242.8,1,0,1,Credit Card,0
CUST-01972,22,Female,13,One-Year,29.23,417.41,4,27.0,1,0,1,Cash,0
CUST-01973,20,Male,43,Month-to-Month,87.4,3762.87,3,116.3,1,0,0,Digital Wallet,0
CUST-01974,18,Female,62,Month-to-Month,25.65,1493.75,0,26.2,0,0,1,Digital Wallet,0
CUST-01975,55,Female,22,Month-to-Month,87.29,1907.91,3,42.2,1,0,0,Cash,1
CUST-01976,32,Female,52,One-Year,104.3,5505.92,1,1.9,2,0,0,Cash,0
CUST-01977,51,Female,52,Two-Year,59.88,3179.69,0,3.4,0,0,0,Credit Card,0
CUST-01978,52,Male,36,Month-to-Month,72.21,2622.63,1,114.4,1,1,1,Credit Card,1
CUST-01979,66,Male,19,One-Year,60.15,1106.88,2,242.8,3,1,1,Cash,0
CUST-01980,42,Female,38,Two-Year,50.05,1904.51,4,176.3,0,0,1,Cash,0
CUST-01981,41,Female,70,One-Year,100.33,7061.77,4,190.7,1,0,1,Bank Transfer,0
CUST-01982,29,Male,57,One-Year,47.2,2737.43,2,156.0,0,0,1,Cash,1
CUST-01983,35,Female,20,Two-Year,92.29,1861.43,2,246.0,2,1,1,Credit Card,0
CUST-01984,32,Male,9,Month-to-Month,40.62,408.33,2,264.2,1,0,1,Credit Card,1
CUST-01985,61,Male,32,Month-to-Month,44.99,1436.75,1,255.0,0,0,0,Bank Transfer,1
CUST-01986,33,Male,4,Month-to-Month,53.65,209.45,0,243.7,0,0,0,Digital Wallet,0
CUST-01987,44,Female,50,Two-Year,78.92,3923.05,0,55.2,2,1,0,Digital Wallet,0
CUST-01988,25,Male,5,Two-Year,65.44,348.43,0,178.4,0,0,1,Digital Wallet,0
CUST-01989,63,Female,20,One-Year,94.51,1940.22,1,174.9,1,0,1,Credit Card,0
CUST-01990,42,Male,37,Month-to-Month,41.36,1565.74,3,158.6,2,1,1,Credit Card,1
CUST-01991,34,Female,22,Month-to-Month,21.07,402.64,2,144.5,2,0,1,Cash,0
CUST-01992,46,Female,58,Month-to-Month,97.66,5606.06,0,27.2,1,1,0,Credit Card,0
CUST-01993,25,Female,68,Month-to-Month,102.16,7002.06,1,31.1,0,0,0,Digital Wallet,0
CUST-01994,32,Male,44,One-Year,25.95,1150.63,2,270.7,2,1,0,Digital Wallet,0
CUST-01995,44,Male,34,Two-Year,81.09,2767.84,0,189.2,0,0,0,Digital Wallet,0
CUST-01996,63,Female,42,Two-Year,57.82,2438.1,2,79.1,2,0,0,Cash,0
CUST-01997,67,Female,9,One-Year,99.39,982.09,1,84.2,0,0,1,Bank Transfer,0
CUST-01998,69,Female,7,Month-to-Month,107.44,729.77,3,183.3,1,0,0,Digital Wallet,0
CUST-01999,24,Male,68,Month-to-Month,105.1,7202.63,2,122.4,0,0,1,Credit Card,1
CUST-02000,20,Male,19,Month-to-Month,97.72,1868.36,2,132.7,2,0,0,Bank Transfer,1
